run;delta;theta;lowAlpha;HighAlpha;lowBeta;highBeta;lowGamma;highGamma;attention;velocity;currentLife;timestamp(s)
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,64006;3;29,13748
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,66006;3;29,15546
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,68006;3;29,1702
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,70006;3;29,18704
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,72006;3;29,20342
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,74006;3;29,22046
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,76006;3;29,23697
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,78006;3;29,25382
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,80006;3;29,2701
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,82006;3;29,28684
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,84006;3;29,3038
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,86006;3;29,32026
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,88006;3;29,33679
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,90006;3;29,3536
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,92006;3;29,37025
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,94006;3;29,38672
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,96006;3;29,40349
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;10,98006;3;29,42158
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;11,00006;3;29,43677
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;11,02006;3;29,45379
1;0;0,3868435;0,06850667;0,2401277;0,6816579;0,4647632;0,1980345;0,3155918;43;11,04006;3;29,46987
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,06007;3;29,48689
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,08007;3;29,50326
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,10007;3;29,5201
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,12007;3;29,53668
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,14007;3;29,55364
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,16007;3;29,57017
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,18007;3;29,58712
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,20007;3;29,60346
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,22007;3;29,62059
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,24007;3;29,63734
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,26007;3;29,65324
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,28007;3;29,66978
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,30007;3;29,6865
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,32007;3;29,70507
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,34007;3;29,71988
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,36007;3;29,73681
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,38007;3;29,75339
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,40007;3;29,76974
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,42007;3;29,78691
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,44007;3;29,80364
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,46007;3;29,82005
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,48007;3;29,83679
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,50008;3;29,85316
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,52008;3;29,86995
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,54008;3;29,8866
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,56008;3;29,90325
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,58008;3;29,91981
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,60008;3;29,9364
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,62008;3;29,95305
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,64008;3;29,96975
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,66008;3;29,98635
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,68008;3;30,00308
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,70008;3;30,01977
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,72008;3;30,03642
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,74008;3;30,0534
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,76008;3;30,07099
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,78008;3;30,08781
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,80008;3;30,10288
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,82008;3;30,11904
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,84008;3;30,13638
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,86008;3;30,15316
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,88008;3;30,16965
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,90008;3;30,18655
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,92008;3;30,20302
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,94009;3;30,21971
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,96009;3;30,23678
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;11,98009;3;30,25417
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;12,00009;3;30,27041
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;12,02009;3;30,28655
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;12,04009;3;30,30363
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;12,06009;3;30,31973
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;12,08009;3;30,33651
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;12,10009;3;30,35302
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;12,12009;3;30,36969
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;12,14009;3;30,38618
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;12,16009;3;30,40283
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;12,18009;3;30,42032
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;12,20009;3;30,43678
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;12,22009;3;30,45278
1;0,0363275;0;0;0;0,01702632;0;0;0,009755102;47;12,24009;3;30,46967
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,26009;3;30,48613
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,28009;3;30,50293
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,30009;3;30,52112
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,32009;3;30,53695
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,34009;3;30,55464
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,3601;3;30,56995
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,3801;3;30,58701
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,4001;3;30,60295
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,4201;3;30,61955
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,4401;3;30,63632
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,4601;3;30,65299
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,4801;3;30,66919
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,5001;3;30,68606
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,5201;3;30,70346
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,5401;3;30,72008
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,5601;3;30,73617
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,5801;3;30,75294
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,6001;3;30,7696
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,6201;3;30,78617
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,6401;3;30,80414
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,6601;3;30,81935
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,6801;3;30,83615
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,7001;3;30,85241
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,7201;3;30,86924
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,7401;3;30,88706
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,7601;3;30,9036
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,7801;3;30,91912
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,80011;3;30,93588
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,82011;3;30,95263
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,84011;3;30,96945
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,86011;3;30,98588
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,88011;3;31,00265
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,90011;3;31,02003
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,92011;3;31,03658
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,94011;3;31,05267
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,96011;3;31,06948
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;12,98011;3;31,08812
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,00011;3;31,10844
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,02011;3;31,13598
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,04011;3;31,15268
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,06011;3;31,16913
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,08011;3;31,18622
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,10011;3;31,20332
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,12011;3;31,21948
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,14011;3;31,23624
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,16011;3;31,25276
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,18011;3;31,26952
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,20011;3;31,28582
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,22011;3;31,30272
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,24012;3;31,31927
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,26012;3;31,33594
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,28012;3;31,35324
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,30012;3;31,36904
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,32012;3;31,38597
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,34012;3;31,40236
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,36012;3;31,41895
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,38012;3;31,43582
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,40012;3;31,45255
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,42012;3;31,46927
1;0,9131188;0,1997174;0,8174667;0,1728723;0,583;0,9204473;0,3492759;0,3330612;56;13,44012;3;31,48578
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,46012;3;31,50275
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,48012;3;31,51898
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,50012;3;31,53634
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,52012;3;31,55274
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,54012;3;31,56897
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,56012;3;31,58549
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,58012;3;31,60224
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,60012;3;31,61881
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,62012;3;31,63549
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,64012;3;31,65242
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,66012;3;31,66887
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,68013;3;31,68555
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,70013;3;31,70248
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,72013;3;31,71899
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,74013;3;31,73584
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,76013;3;31,75241
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,78013;3;31,76952
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,80013;3;31,78543
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,82013;3;31,8018
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,84013;3;31,81827
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,86013;3;31,83509
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,88013;3;31,85228
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,90013;3;31,86878
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,92013;3;31,88589
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,94013;3;31,90315
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,96013;3;31,91937
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;13,98013;3;31,93528
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,00013;3;31,95288
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,02013;3;31,96865
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,04013;3;31,9853
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,06013;3;32,00254
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,08013;3;32,01863
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,10013;3;32,03579
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,12014;3;32,05212
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,14014;3;32,0688
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,16014;3;32,08551
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,18014;3;32,10193
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,20014;3;32,11858
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,22014;3;32,1357
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,24014;3;32,15275
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,26014;3;32,16883
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,28014;3;32,18529
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,30014;3;32,20208
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,32014;3;32,21845
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,34014;3;32,23553
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,36014;3;32,25297
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,38014;3;32,26961
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,40014;3;32,28551
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,42014;3;32,30211
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,44014;3;32,3187
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,46014;3;32,33523
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,48014;3;32,35186
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,50014;3;32,36964
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,52014;3;32,38673
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,54014;3;32,4023
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,56015;3;32,41881
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,58015;3;32,43521
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,60015;3;32,4522
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,62015;3;32,46857
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,64015;3;32,485
1;0,7508881;1;0,21032;1;0,663421;0,431421;0,1206552;0,426;43;14,66015;3;32,50179
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,68015;3;32,51857
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,70015;3;32,53514
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,72015;3;32,55181
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,74015;3;32,56846
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,76015;3;32,58528
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,78015;3;32,602
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,80015;3;32,61845
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,82015;3;32,63515
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,84015;3;32,65169
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,86015;3;32,66819
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,88015;3;32,6865
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,90015;3;32,70167
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,92015;3;32,71841
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,94015;3;32,7349
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,96015;3;32,75168
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;14,98015;3;32,76835
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,00016;3;32,78492
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,02016;3;32,8016
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,04016;3;32,81835
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,06016;3;32,83493
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,08016;3;32,85207
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,10016;3;32,86845
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,12016;3;32,88496
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,14016;3;32,90168
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,16016;3;32,9182
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,18016;3;32,93602
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,20016;3;32,95139
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,22016;3;32,96812
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,24016;3;32,98533
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,26016;3;33,00144
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,28016;3;33,01875
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,30016;3;33,03475
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,32016;3;33,05167
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,34016;3;33,06819
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,36016;3;33,08446
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,38016;3;33,10109
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,40016;3;33,11787
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,42017;3;33,13485
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,44017;3;33,15104
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,46017;3;33,16826
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,48017;3;33,18447
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,50017;3;33,20091
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,52017;3;33,21774
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,54017;3;33,23459
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,56017;3;33,25104
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,58017;3;33,26813
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,60017;3;33,28473
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,62017;3;33,30143
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,64017;3;33,31815
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,66017;3;33,33492
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,68017;3;33,3512
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,70017;3;33,36832
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,72017;3;33,38456
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,74017;3;33,40112
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,76017;3;33,41845
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,78017;3;33,43465
1;0,07264438;0,1028848;1;0,9736809;1;0,7547632;0,6980345;0,3290612;47;15,80017;3;33,4515
